Zone Name,Colony Name,Street No,Street Name,Location Name,Location Type,Location Node No (on street),Location ID,X Coordinate (m),Y Coordinate (m),Connected To Zone,Connected To Colony,Connected To Street,Connected To Street No,Connected To Node No,Connected Street Node ID,Connected Node X (m),Connected Node Y (m),Edge Weight (m)
"zone1","gulberg-B1",6,"gulberg-B1 - Street 6","Home 41","home",3,"zone1_gulberg-B1_S6_Loc3",-2469,414,"zone1","gulberg-B1","gulberg-B1 - Street 6",6,3,"zone1_gulberg-B1_S6_N3",-2469,394,20
"zone1","gulberg-B1",6,"gulberg-B1 - Street 6","Mall","mall",4,"zone1_gulberg-B1_S6_Loc4",-2447,414,"zone1","gulberg-B1","gulberg-B1 - Street 6",6,4,"zone1_gulberg-B1_S6_N4",-2447,394,20
"zone1","gulberg-B1",6,"gulberg-B1 - Street 6","Home 42","home",5,"zone1_gulberg-B1_S6_Loc5",-2425,414,"zone1","gulberg-B1","gulberg-B1 - Street 6",6,5,"zone1_gulberg-B1_S6_N5",-2425,394,20
"zone1","gulberg-B1",6,"gulberg-B1 - Street 6","Hospital","hospital",6,"zone1_gulberg-B1_S6_Loc6",-2402,414,"zone1","gulberg-B1","gulberg-B1 - Street 6",6,6,"zone1_gulberg-B1_S6_N6",-2402,394,20
"zone1","gulberg-B1",6,"gulberg-B1 - Street 6","Home 43","home",7,"zone1_gulberg-B1_S6_Loc7",-2380,414,"zone1","gulberg-B1","gulberg-B1 - Street 6",6,7,"zone1_gulberg-B1_S6_N7",-2380,394,20
"zone1","gulberg-B1",6,"gulberg-B1 - Street 6","Home 44","home",8,"zone1_gulberg-B1_S6_Loc8",-2358,414,"zone1","gulberg-B1","gulberg-B1 - Street 6",6,8,"zone1_gulberg-B1_S6_N8",-2358,394,20
"zone1","gulberg-B1",6,"gulberg-B1 - Street 6","Home 45","home",9,"zone1_gulberg-B1_S6_Loc9",-2336,414,"zone1","gulberg-B1","gulberg-B1 - Street 6",6,9,"zone1_gulberg-B1_S6_N9",-2336,394,20
"zone1","gulberg-B2",1,"gulberg-B2 - Street 1","Home 1","home",2,"zone1_gulberg-B2_S1_Loc2",-2191,614,"zone1","gulberg-B2","gulberg-B2 - Street 1",1,2,"zone1_gulberg-B2_S1_N2",-2191,594,20
"zone1","gulberg-B2",1,"gulberg-B2 - Street 1","Home 2","home",3,"zone1_gulberg-B2_S1_Loc3",-2169,614,"zone1","gulberg-B2","gulberg-B2 - Street 1",1,3,"zone1_gulberg-B2_S1_N3",-2169,594,20
"zone1","gulberg-B2",1,"gulberg-B2 - Street 1","Home 3","home",4,"zone1_gulberg-B2_S1_Loc4",-2147,614,"zone1","gulberg-B2","gulberg-B2 - Street 1",1,4,"zone1_gulberg-B2_S1_N4",-2147,594,20
"zone1","gulberg-B2",1,"gulberg-B2 - Street 1","Home 4","home",5,"zone1_gulberg-B2_S1_Loc5",-2125,614,"zone1","gulberg-B2","gulberg-B2 - Street 1",1,5,"zone1_gulberg-B2_S1_N5",-2125,594,20
"zone1","gulberg-B2",1,"gulberg-B2 - Street 1","Home 5","home",6,"zone1_gulberg-B2_S1_Loc6",-2102,614,"zone1","gulberg-B2","gulberg-B2 - Street 1",1,6,"zone1_gulberg-B2_S1_N6",-2102,594,20
"zone1","gulberg-B2",1,"gulberg-B2 - Street 1","Home 6","home",7,"zone1_gulberg-B2_S1_Loc7",-2080,614,"zone1","gulberg-B2","gulberg-B2 - Street 1",1,7,"zone1_gulberg-B2_S1_N7",-2080,594,20
"zone1","gulberg-B2",1,"gulberg-B2 - Street 1","Home 7","home",8,"zone1_gulberg-B2_S1_Loc8",-2058,614,"zone1","gulberg-B2","gulberg-B2 - Street 1",1,8,"zone1_gulberg-B2_S1_N8",-2058,594,20
"zone1","gulberg-B2",1,"gulberg-B2 - Street 1","Home 8","home",9,"zone1_gulberg-B2_S1_Loc9",-2036,614,"zone1","gulberg-B2","gulberg-B2 - Street 1",1,9,"zone1_gulberg-B2_S1_N9",-2036,594,20
"zone1","gulberg-B2",2,"gulberg-B2 - Street 2","Home 9","home",2,"zone1_gulberg-B2_S2_Loc2",-2191,574,"zone1","gulberg-B2","gulberg-B2 - Street 2",2,2,"zone1_gulberg-B2_S2_N2",-2191,554,20
"zone1","gulberg-B2",2,"gulberg-B2 - Street 2","Home 10","home",3,"zone1_gulberg-B2_S2_Loc3",-2169,574,"zone1","gulberg-B2","gulberg-B2 - Street 2",2,3,"zone1_gulberg-B2_S2_N3",-2169,554,20
"zone1","gulberg-B2",2,"gulberg-B2 - Street 2","Home 11","home",4,"zone1_gulberg-B2_S2_Loc4",-2147,574,"zone1","gulberg-B2","gulberg-B2 - Street 2",2,4,"zone1_gulberg-B2_S2_N4",-2147,554,20
"zone1","gulberg-B2",2,"gulberg-B2 - Street 2","Home 12","home",5,"zone1_gulberg-B2_S2_Loc5",-2125,574,"zone1","gulberg-B2","gulberg-B2 - Street 2",2,5,"zone1_gulberg-B2_S2_N5",-2125,554,20
"zone1","gulberg-B2",2,"gulberg-B2 - Street 2","Home 13","home",6,"zone1_gulberg-B2_S2_Loc6",-2102,574,"zone1","gulberg-B2","gulberg-B2 - Street 2",2,6,"zone1_gulberg-B2_S2_N6",-2102,554,20
"zone1","gulberg-B2",2,"gulberg-B2 - Street 2","Home 14","home",7,"zone1_gulberg-B2_S2_Loc7",-2080,574,"zone1","gulberg-B2","gulberg-B2 - Street 2",2,7,"zone1_gulberg-B2_S2_N7",-2080,554,20
"zone1","gulberg-B2",2,"gulberg-B2 - Street 2","Home 15","home",8,"zone1_gulberg-B2_S2_Loc8",-2058,574,"zone1","gulberg-B2","gulberg-B2 - Street 2",2,8,"zone1_gulberg-B2_S2_N8",-2058,554,20
"zone1","gulberg-B2",2,"gulberg-B2 - Street 2","Home 16","home",9,"zone1_gulberg-B2_S2_Loc9",-2036,574,"zone1","gulberg-B2","gulberg-B2 - Street 2",2,9,"zone1_gulberg-B2_S2_N9",-2036,554,20
"zone1","gulberg-B2",3,"gulberg-B2 - Street 3","Home 17","home",2,"zone1_gulberg-B2_S3_Loc2",-2191,534,"zone1","gulberg-B2","gulberg-B2 - Street 3",3,2,"zone1_gulberg-B2_S3_N2",-2191,514,20
"zone1","gulberg-B2",3,"gulberg-B2 - Street 3","Mall","mall",3,"zone1_gulberg-B2_S3_Loc3",-2169,534,"zone1","gulberg-B2","gulberg-B2 - Street 3",3,3,"zone1_gulberg-B2_S3_N3",-2169,514,20
"zone1","gulberg-B2",3,"gulberg-B2 - Street 3","Home 18","home",4,"zone1_gulberg-B2_S3_Loc4",-2147,534,"zone1","gulberg-B2","gulberg-B2 - Street 3",3,4,"zone1_gulberg-B2_S3_N4",-2147,514,20
"zone1","gulberg-B2",3,"gulberg-B2 - Street 3","Home 19","home",5,"zone1_gulberg-B2_S3_Loc5",-2125,534,"zone1","gulberg-B2","gulberg-B2 - Street 3",3,5,"zone1_gulberg-B2_S3_N5",-2125,514,20
"zone1","gulberg-B2",3,"gulberg-B2 - Street 3","Home 20","home",6,"zone1_gulberg-B2_S3_Loc6",-2102,534,"zone1","gulberg-B2","gulberg-B2 - Street 3",3,6,"zone1_gulberg-B2_S3_N6",-2102,514,20
"zone1","gulberg-B2",3,"gulberg-B2 - Street 3","Home 21","home",7,"zone1_gulberg-B2_S3_Loc7",-2080,534,"zone1","gulberg-B2","gulberg-B2 - Street 3",3,7,"zone1_gulberg-B2_S3_N7",-2080,514,20
"zone1","gulberg-B2",3,"gulberg-B2 - Street 3","Home 22","home",8,"zone1_gulberg-B2_S3_Loc8",-2058,534,"zone1","gulberg-B2","gulberg-B2 - Street 3",3,8,"zone1_gulberg-B2_S3_N8",-2058,514,20
"zone1","gulberg-B2",3,"gulberg-B2 - Street 3","Home 23","home",9,"zone1_gulberg-B2_S3_Loc9",-2036,534,"zone1","gulberg-B2","gulberg-B2 - Street 3",3,9,"zone1_gulberg-B2_S3_N9",-2036,514,20
"zone1","gulberg-B2",4,"gulberg-B2 - Street 4","Home 24","home",2,"zone1_gulberg-B2_S4_Loc2",-2191,494,"zone1","gulberg-B2","gulberg-B2 - Street 4",4,2,"zone1_gulberg-B2_S4_N2",-2191,474,20
"zone1","gulberg-B2",4,"gulberg-B2 - Street 4","Home 25","home",3,"zone1_gulberg-B2_S4_Loc3",-2169,494,"zone1","gulberg-B2","gulberg-B2 - Street 4",4,3,"zone1_gulberg-B2_S4_N3",-2169,474,20
"zone1","gulberg-B2",4,"gulberg-B2 - Street 4","Home 26","home",4,"zone1_gulberg-B2_S4_Loc4",-2147,494,"zone1","gulberg-B2","gulberg-B2 - Street 4",4,4,"zone1_gulberg-B2_S4_N4",-2147,474,20
"zone1","gulberg-B2",4,"gulberg-B2 - Street 4","Home 27","home",5,"zone1_gulberg-B2_S4_Loc5",-2125,494,"zone1","gulberg-B2","gulberg-B2 - Street 4",4,5,"zone1_gulberg-B2_S4_N5",-2125,474,20
"zone1","gulberg-B2",4,"gulberg-B2 - Street 4","Home 28","home",6,"zone1_gulberg-B2_S4_Loc6",-2102,494,"zone1","gulberg-B2","gulberg-B2 - Street 4",4,6,"zone1_gulberg-B2_S4_N6",-2102,474,20
"zone1","gulberg-B2",4,"gulberg-B2 - Street 4","Home 29","home",7,"zone1_gulberg-B2_S4_Loc7",-2080,494,"zone1","gulberg-B2","gulberg-B2 - Street 4",4,7,"zone1_gulberg-B2_S4_N7",-2080,474,20
"zone1","gulberg-B2",4,"gulberg-B2 - Street 4","Home 30","home",8,"zone1_gulberg-B2_S4_Loc8",-2058,494,"zone1","gulberg-B2","gulberg-B2 - Street 4",4,8,"zone1_gulberg-B2_S4_N8",-2058,474,20
"zone1","gulberg-B2",4,"gulberg-B2 - Street 4","Home 31","home",9,"zone1_gulberg-B2_S4_Loc9",-2036,494,"zone1","gulberg-B2","gulberg-B2 - Street 4",4,9,"zone1_gulberg-B2_S4_N9",-2036,474,20
"zone1","gulberg-B2",5,"gulberg-B2 - Street 5","Home 32","home",2,"zone1_gulberg-B2_S5_Loc2",-2191,454,"zone1","gulberg-B2","gulberg-B2 - Street 5",5,2,"zone1_gulberg-B2_S5_N2",-2191,434,20
"zone1","gulberg-B2",5,"gulberg-B2 - Street 5","Home 33","home",3,"zone1_gulberg-B2_S5_Loc3",-2169,454,"zone1","gulberg-B2","gulberg-B2 - Street 5",5,3,"zone1_gulberg-B2_S5_N3",-2169,434,20
"zone1","gulberg-B2",5,"gulberg-B2 - Street 5","School","school",4,"zone1_gulberg-B2_S5_Loc4",-2147,454,"zone1","gulberg-B2","gulberg-B2 - Street 5",5,4,"zone1_gulberg-B2_S5_N4",-2147,434,20
"zone1","gulberg-B2",5,"gulberg-B2 - Street 5","Home 34","home",5,"zone1_gulberg-B2_S5_Loc5",-2125,454,"zone1","gulberg-B2","gulberg-B2 - Street 5",5,5,"zone1_gulberg-B2_S5_N5",-2125,434,20
"zone1","gulberg-B2",5,"gulberg-B2 - Street 5","Home 35","home",6,"zone1_gulberg-B2_S5_Loc6",-2102,454,"zone1","gulberg-B2","gulberg-B2 - Street 5",5,6,"zone1_gulberg-B2_S5_N6",-2102,434,20
"zone1","gulberg-B2",5,"gulberg-B2 - Street 5","Hospital","hospital",7,"zone1_gulberg-B2_S5_Loc7",-2080,454,"zone1","gulberg-B2","gulberg-B2 - Street 5",5,7,"zone1_gulberg-B2_S5_N7",-2080,434,20
"zone1","gulberg-B2",5,"gulberg-B2 - Street 5","Home 36","home",8,"zone1_gulberg-B2_S5_Loc8",-2058,454,"zone1","gulberg-B2","gulberg-B2 - Street 5",5,8,"zone1_gulberg-B2_S5_N8",-2058,434,20
"zone1","gulberg-B2",5,"gulberg-B2 - Street 5","Home 37","home",9,"zone1_gulberg-B2_S5_Loc9",-2036,454,"zone1","gulberg-B2","gulberg-B2 - Street 5",5,9,"zone1_gulberg-B2_S5_N9",-2036,434,20
"zone1","gulberg-B2",6,"gulberg-B2 - Street 6","Home 38","home",2,"zone1_gulberg-B2_S6_Loc2",-2191,414,"zone1","gulberg-B2","gulberg-B2 - Street 6",6,2,"zone1_gulberg-B2_S6_N2",-2191,394,20
"zone1","gulberg-B2",6,"gulberg-B2 - Street 6","Home 39","home",3,"zone1_gulberg-B2_S6_Loc3",-2169,414,"zone1","gulberg-B2","gulberg-B2 - Street 6",6,3,"zone1_gulberg-B2_S6_N3",-2169,394,20
"zone1","gulberg-B2",6,"gulberg-B2 - Street 6","Home 40","home",4,"zone1_gulberg-B2_S6_Loc4",-2147,414,"zone1","gulberg-B2","gulberg-B2 - Street 6",6,4,"zone1_gulberg-B2_S6_N4",-2147,394,20
"zone1","gulberg-B2",6,"gulberg-B2 - Street 6","Home 41","home",5,"zone1_gulberg-B2_S6_Loc5",-2125,414,"zone1","gulberg-B2","gulberg-B2 - Street 6",6,5,"zone1_gulberg-B2_S6_N5",-2125,394,20
"zone1","gulberg-B2",6,"gulberg-B2 - Street 6","Home 42","home",6,"zone1_gulberg-B2_S6_Loc6",-2102,414,"zone1","gulberg-B2","gulberg-B2 - Street 6",6,6,"zone1_gulberg-B2_S6_N6",-2102,394,20
"zone1","gulberg-B2",6,"gulberg-B2 - Street 6","Home 43","home",7,"zone1_gulberg-B2_S6_Loc7",-2080,414,"zone1","gulberg-B2","gulberg-B2 - Street 6",6,7,"zone1_gulberg-B2_S6_N7",-2080,394,20
"zone1","gulberg-B2",6,"gulberg-B2 - Street 6","Home 44","home",8,"zone1_gulberg-B2_S6_Loc8",-2058,414,"zone1","gulberg-B2","gulberg-B2 - Street 6",6,8,"zone1_gulberg-B2_S6_N8",-2058,394,20
"zone1","gulberg-B2",6,"gulberg-B2 - Street 6","Home 45","home",9,"zone1_gulberg-B2_S6_Loc9",-2036,414,"zone1","gulberg-B2","gulberg-B2 - Street 6",6,9,"zone1_gulberg-B2_S6_N9",-2036,394,20
"zone1","gulberg-B3",1,"gulberg-B3 - Street 1","Home 1","home",2,"zone1_gulberg-B3_S1_Loc2",-1891,614,"zone1","gulberg-B3","gulberg-B3 - Street 1",1,2,"zone1_gulberg-B3_S1_N2",-1891,594,20
"zone1","gulberg-B3",1,"gulberg-B3 - Street 1","Home 2","home",3,"zone1_gulberg-B3_S1_Loc3",-1869,614,"zone1","gulberg-B3","gulberg-B3 - Street 1",1,3,"zone1_gulberg-B3_S1_N3",-1869,594,20
"zone1","gulberg-B3",1,"gulberg-B3 - Street 1","Home 3","home",4,"zone1_gulberg-B3_S1_Loc4",-1847,614,"zone1","gulberg-B3","gulberg-B3 - Street 1",1,4,"zone1_gulberg-B3_S1_N4",-1847,594,20
"zone1","gulberg-B3",1,"gulberg-B3 - Street 1","Home 4","home",5,"zone1_gulberg-B3_S1_Loc5",-1825,614,"zone1","gulberg-B3","gulberg-B3 - Street 1",1,5,"zone1_gulberg-B3_S1_N5",-1825,594,20
"zone1","gulberg-B3",1,"gulberg-B3 - Street 1","Home 5","home",6,"zone1_gulberg-B3_S1_Loc6",-1802,614,"zone1","gulberg-B3","gulberg-B3 - Street 1",1,6,"zone1_gulberg-B3_S1_N6",-1802,594,20
"zone1","gulberg-B3",1,"gulberg-B3 - Street 1","Home 6","home",7,"zone1_gulberg-B3_S1_Loc7",-1780,614,"zone1","gulberg-B3","gulberg-B3 - Street 1",1,7,"zone1_gulberg-B3_S1_N7",-1780,594,20
"zone1","gulberg-B3",1,"gulberg-B3 - Street 1","School","school",8,"zone1_gulberg-B3_S1_Loc8",-1758,614,"zone1","gulberg-B3","gulberg-B3 - Street 1",1,8,"zone1_gulberg-B3_S1_N8",-1758,594,20
"zone1","gulberg-B3",1,"gulberg-B3 - Street 1","Home 7","home",9,"zone1_gulberg-B3_S1_Loc9",-1736,614,"zone1","gulberg-B3","gulberg-B3 - Street 1",1,9,"zone1_gulberg-B3_S1_N9",-1736,594,20
"zone1","gulberg-B3",2,"gulberg-B3 - Street 2","Home 8","home",2,"zone1_gulberg-B3_S2_Loc2",-1891,574,"zone1","gulberg-B3","gulberg-B3 - Street 2",2,2,"zone1_gulberg-B3_S2_N2",-1891,554,20
"zone1","gulberg-B3",2,"gulberg-B3 - Street 2","Home 9","home",3,"zone1_gulberg-B3_S2_Loc3",-1869,574,"zone1","gulberg-B3","gulberg-B3 - Street 2",2,3,"zone1_gulberg-B3_S2_N3",-1869,554,20
"zone1","gulberg-B3",2,"gulberg-B3 - Street 2","Home 10","home",4,"zone1_gulberg-B3_S2_Loc4",-1847,574,"zone1","gulberg-B3","gulberg-B3 - Street 2",2,4,"zone1_gulberg-B3_S2_N4",-1847,554,20
"zone1","gulberg-B3",2,"gulberg-B3 - Street 2","Home 11","home",5,"zone1_gulberg-B3_S2_Loc5",-1825,574,"zone1","gulberg-B3","gulberg-B3 - Street 2",2,5,"zone1_gulberg-B3_S2_N5",-1825,554,20
"zone1","gulberg-B3",2,"gulberg-B3 - Street 2","Home 12","home",6,"zone1_gulberg-B3_S2_Loc6",-1802,574,"zone1","gulberg-B3","gulberg-B3 - Street 2",2,6,"zone1_gulberg-B3_S2_N6",-1802,554,20
"zone1","gulberg-B3",2,"gulberg-B3 - Street 2","Home 13","home",7,"zone1_gulberg-B3_S2_Loc7",-1780,574,"zone1","gulberg-B3","gulberg-B3 - Street 2",2,7,"zone1_gulberg-B3_S2_N7",-1780,554,20
"zone1","gulberg-B3",2,"gulberg-B3 - Street 2","Home 14","home",8,"zone1_gulberg-B3_S2_Loc8",-1758,574,"zone1","gulberg-B3","gulberg-B3 - Street 2",2,8,"zone1_gulberg-B3_S2_N8",-1758,554,20
"zone1","gulberg-B3",2,"gulberg-B3 - Street 2","Home 15","home",9,"zone1_gulberg-B3_S2_Loc9",-1736,574,"zone1","gulberg-B3","gulberg-B3 - Street 2",2,9,"zone1_gulberg-B3_S2_N9",-1736,554,20
"zone1","gulberg-B3",3,"gulberg-B3 - Street 3","Home 16","home",2,"zone1_gulberg-B3_S3_Loc2",-1891,534,"zone1","gulberg-B3","gulberg-B3 - Street 3",3,2,"zone1_gulberg-B3_S3_N2",-1891,514,20
"zone1","gulberg-B3",3,"gulberg-B3 - Street 3","Hospital","hospital",3,"zone1_gulberg-B3_S3_Loc3",-1869,534,"zone1","gulberg-B3","gulberg-B3 - Street 3",3,3,"zone1_gulberg-B3_S3_N3",-1869,514,20
"zone1","gulberg-B3",3,"gulberg-B3 - Street 3","Home 17","home",4,"zone1_gulberg-B3_S3_Loc4",-1847,534,"zone1","gulberg-B3","gulberg-B3 - Street 3",3,4,"zone1_gulberg-B3_S3_N4",-1847,514,20
"zone1","gulberg-B3",3,"gulberg-B3 - Street 3","Home 18","home",5,"zone1_gulberg-B3_S3_Loc5",-1825,534,"zone1","gulberg-B3","gulberg-B3 - Street 3",3,5,"zone1_gulberg-B3_S3_N5",-1825,514,20
"zone1","gulberg-B3",3,"gulberg-B3 - Street 3","Home 19","home",6,"zone1_gulberg-B3_S3_Loc6",-1802,534,"zone1","gulberg-B3","gulberg-B3 - Street 3",3,6,"zone1_gulberg-B3_S3_N6",-1802,514,20
"zone1","gulberg-B3",3,"gulberg-B3 - Street 3","Home 20","home",7,"zone1_gulberg-B3_S3_Loc7",-1780,534,"zone1","gulberg-B3","gulberg-B3 - Street 3",3,7,"zone1_gulberg-B3_S3_N7",-1780,514,20
"zone1","gulberg-B3",3,"gulberg-B3 - Street 3","Home 21","home",8,"zone1_gulberg-B3_S3_Loc8",-1758,534,"zone1","gulberg-B3","gulberg-B3 - Street 3",3,8,"zone1_gulberg-B3_S3_N8",-1758,514,20
"zone1","gulberg-B3",3,"gulberg-B3 - Street 3","Home 22","home",9,"zone1_gulberg-B3_S3_Loc9",-1736,534,"zone1","gulberg-B3","gulberg-B3 - Street 3",3,9,"zone1_gulberg-B3_S3_N9",-1736,514,20
"zone1","gulberg-B3",4,"gulberg-B3 - Street 4","Home 23","home",2,"zone1_gulberg-B3_S4_Loc2",-1891,494,"zone1","gulberg-B3","gulberg-B3 - Street 4",4,2,"zone1_gulberg-B3_S4_N2",-1891,474,20
"zone1","gulberg-B3",4,"gulberg-B3 - Street 4","Home 24","home",3,"zone1_gulberg-B3_S4_Loc3",-1869,494,"zone1","gulberg-B3","gulberg-B3 - Street 4",4,3,"zone1_gulberg-B3_S4_N3",-1869,474,20
"zone1","gulberg-B3",4,"gulberg-B3 - Street 4","Home 25","home",4,"zone1_gulberg-B3_S4_Loc4",-1847,494,"zone1","gulberg-B3","gulberg-B3 - Street 4",4,4,"zone1_gulberg-B3_S4_N4",-1847,474,20
"zone1","gulberg-B3",4,"gulberg-B3 - Street 4","Home 26","home",5,"zone1_gulberg-B3_S4_Loc5",-1825,494,"zone1","gulberg-B3","gulberg-B3 - Street 4",4,5,"zone1_gulberg-B3_S4_N5",-1825,474,20
"zone1","gulberg-B3",4,"gulberg-B3 - Street 4","Home 27","home",6,"zone1_gulberg-B3_S4_Loc6",-1802,494,"zone1","gulberg-B3","gulberg-B3 - Street 4",4,6,"zone1_gulberg-B3_S4_N6",-1802,474,20
"zone1","gulberg-B3",4,"gulberg-B3 - Street 4","Home 28","home",7,"zone1_gulberg-B3_S4_Loc7",-1780,494,"zone1","gulberg-B3","gulberg-B3 - Street 4",4,7,"zone1_gulberg-B3_S4_N7",-1780,474,20
"zone1","gulberg-B3",4,"gulberg-B3 - Street 4","Home 29","home",8,"zone1_gulberg-B3_S4_Loc8",-1758,494,"zone1","gulberg-B3","gulberg-B3 - Street 4",4,8,"zone1_gulberg-B3_S4_N8",-1758,474,20
"zone1","gulberg-B3",4,"gulberg-B3 - Street 4","Home 30","home",9,"zone1_gulberg-B3_S4_Loc9",-1736,494,"zone1","gulberg-B3","gulberg-B3 - Street 4",4,9,"zone1_gulberg-B3_S4_N9",-1736,474,20
"zone1","gulberg-B3",5,"gulberg-B3 - Street 5","Home 31","home",2,"zone1_gulberg-B3_S5_Loc2",-1891,454,"zone1","gulberg-B3","gulberg-B3 - Street 5",5,2,"zone1_gulberg-B3_S5_N2",-1891,434,20
"zone1","gulberg-B3",5,"gulberg-B3 - Street 5","Home 32","home",3,"zone1_gulberg-B3_S5_Loc3",-1869,454,"zone1","gulberg-B3","gulberg-B3 - Street 5",5,3,"zone1_gulberg-B3_S5_N3",-1869,434,20
"zone1","gulberg-B3",5,"gulberg-B3 - Street 5","Home 33","home",4,"zone1_gulberg-B3_S5_Loc4",-1847,454,"zone1","gulberg-B3","gulberg-B3 - Street 5",5,4,"zone1_gulberg-B3_S5_N4",-1847,434,20
"zone1","gulberg-B3",5,"gulberg-B3 - Street 5","Home 34","home",5,"zone1_gulberg-B3_S5_Loc5",-1825,454,"zone1","gulberg-B3","gulberg-B3 - Street 5",5,5,"zone1_gulberg-B3_S5_N5",-1825,434,20
"zone1","gulberg-B3",5,"gulberg-B3 - Street 5","Home 35","home",6,"zone1_gulberg-B3_S5_Loc6",-1802,454,"zone1","gulberg-B3","gulberg-B3 - Street 5",5,6,"zone1_gulberg-B3_S5_N6",-1802,434,20
"zone1","gulberg-B3",5,"gulberg-B3 - Street 5","Home 36","home",7,"zone1_gulberg-B3_S5_Loc7",-1780,454,"zone1","gulberg-B3","gulberg-B3 - Street 5",5,7,"zone1_gulberg-B3_S5_N7",-1780,434,20
"zone1","gulberg-B3",5,"gulberg-B3 - Street 5","Mall","mall",8,"zone1_gulberg-B3_S5_Loc8",-1758,454,"zone1","gulberg-B3","gulberg-B3 - Street 5",5,8,"zone1_gulberg-B3_S5_N8",-1758,434,20
"zone1","gulberg-B3",5,"gulberg-B3 - Street 5","Home 37","home",9,"zone1_gulberg-B3_S5_Loc9",-1736,454,"zone1","gulberg-B3","gulberg-B3 - Street 5",5,9,"zone1_gulberg-B3_S5_N9",-1736,434,20
"zone1","gulberg-B3",6,"gulberg-B3 - Street 6","Home 38","home",2,"zone1_gulberg-B3_S6_Loc2",-1891,414,"zone1","gulberg-B3","gulberg-B3 - Street 6",6,2,"zone1_gulberg-B3_S6_N2",-1891,394,20
"zone1","gulberg-B3",6,"gulberg-B3 - Street 6","Home 39","home",3,"zone1_gulberg-B3_S6_Loc3",-1869,414,"zone1","gulberg-B3","gulberg-B3 - Street 6",6,3,"zone1_gulberg-B3_S6_N3",-1869,394,20
"zone1","gulberg-B3",6,"gulberg-B3 - Street 6","Home 40","home",4,"zone1_gulberg-B3_S6_Loc4",-1847,414,"zone1","gulberg-B3","gulberg-B3 - Street 6",6,4,"zone1_gulberg-B3_S6_N4",-1847,394,20
"zone1","gulberg-B3",6,"gulberg-B3 - Street 6","Home 41","home",5,"zone1_gulberg-B3_S6_Loc5",-1825,414,"zone1","gulberg-B3","gulberg-B3 - Street 6",6,5,"zone1_gulberg-B3_S6_N5",-1825,394,20
"zone1","gulberg-B3",6,"gulberg-B3 - Street 6","Home 42","home",6,"zone1_gulberg-B3_S6_Loc6",-1802,414,"zone1","gulberg-B3","gulberg-B3 - Street 6",6,6,"zone1_gulberg-B3_S6_N6",-1802,394,20
"zone1","gulberg-B3",6,"gulberg-B3 - Street 6","Home 43","home",7,"zone1_gulberg-B3_S6_Loc7",-1780,414,"zone1","gulberg-B3","gulberg-B3 - Street 6",6,7,"zone1_gulberg-B3_S6_N7",-1780,394,20
"zone1","gulberg-B3",6,"gulberg-B3 - Street 6","Home 44","home",8,"zone1_gulberg-B3_S6_Loc8",-1758,414,"zone1","gulberg-B3","gulberg-B3 - Street 6",6,8,"zone1_gulberg-B3_S6_N8",-1758,394,20
"zone1","gulberg-B3",6,"gulberg-B3 - Street 6","Home 45","home",9,"zone1_gulberg-B3_S6_Loc9",-1736,414,"zone1","gulberg-B3","gulberg-B3 - Street 6",6,9,"zone1_gulberg-B3_S6_N9",-1736,394,20
"zone1","gulberg-B4",1,"gulberg-B4 - Street 1","Home 1","home",2,"zone1_gulberg-B4_S1_Loc2",-1591,614,"zone1","gulberg-B4","gulberg-B4 - Street 1",1,2,"zone1_gulberg-B4_S1_N2",-1591,594,20
"zone1","gulberg-B4",1,"gulberg-B4 - Street 1","Home 2","home",3,"zone1_gulberg-B4_S1_Loc3",-1569,614,"zone1","gulberg-B4","gulberg-B4 - Street 1",1,3,"zone1_gulberg-B4_S1_N3",-1569,594,20
"zone1","gulberg-B4",1,"gulberg-B4 - Street 1","Home 3","home",4,"zone1_gulberg-B4_S1_Loc4",-1547,614,"zone1","gulberg-B4","gulberg-B4 - Street 1",1,4,"zone1_gulberg-B4_S1_N4",-1547,594,20
"zone1","gulberg-B4",1,"gulberg-B4 - Street 1","Home 4","home",5,"zone1_gulberg-B4_S1_Loc5",-1525,614,"zone1","gulberg-B4","gulberg-B4 - Street 1",1,5,"zone1_gulberg-B4_S1_N5",-1525,594,20
"zone1","gulberg-B4",1,"gulberg-B4 - Street 1","Home 5","home",6,"zone1_gulberg-B4_S1_Loc6",-1502,614,"zone1","gulberg-B4","gulberg-B4 - Street 1",1,6,"zone1_gulberg-B4_S1_N6",-1502,594,20
"zone1","gulberg-B4",1,"gulberg-B4 - Street 1","Home 6","home",7,"zone1_gulberg-B4_S1_Loc7",-1480,614,"zone1","gulberg-B4","gulberg-B4 - Street 1",1,7,"zone1_gulberg-B4_S1_N7",-1480,594,20
"zone1","gulberg-B4",1,"gulberg-B4 - Street 1","Home 7","home",8,"zone1_gulberg-B4_S1_Loc8",-1458,614,"zone1","gulberg-B4","gulberg-B4 - Street 1",1,8,"zone1_gulberg-B4_S1_N8",-1458,594,20
"zone1","gulberg-B4",1,"gulberg-B4 - Street 1","Home 8","home",9,"zone1_gulberg-B4_S1_Loc9",-1436,614,"zone1","gulberg-B4","gulberg-B4 - Street 1",1,9,"zone1_gulberg-B4_S1_N9",-1436,594,20
