Zone Name,Colony Name,Street No,Street Name,Node No,Node ID,X Coordinate (m),Y Coordinate (m),Connection Type,Connected To Zone,Connected To Colony,Connected To Street,Connected To Street No,Connected To Node No,Connected Node ID,Connected Node X (m),Connected Node Y (m),Edge Weight (m)
zone2,DHA-M1,5,DHA-M1 - Street 5,9,zone2_DHA-M1_S5_N9,719,719,Street Edge,zone2,DHA-M1,DHA-M1 - Street 5,5,10,zone2_DHA-M1_S5_N10,741,719,22
zone2,DHA-M1,5,DHA-M1 - Street 5,9,zone2_DHA-M1_S5_N9,719,719,Street Edge,No Zone,None,None,0,2693,Free_N2693,719,739,20
zone2,DHA-M1,5,DHA-M1 - Street 5,10,zone2_DHA-M1_S5_N10,741,719,Street Edge,zone2,DHA-M1,DHA-M1 - Street 5,5,9,zone2_DHA-M1_S5_N9,719,719,22
zone2,DHA-M1,5,DHA-M1 - Street 5,10,zone2_DHA-M1_S5_N10,741,719,Street Edge,zone2,DHA-M1,DHA-M1 - Street 4,4,10,zone2_DHA-M1_S4_N10,741,759,40
zone2,DHA-M1,5,DHA-M1 - Street 5,10,zone2_DHA-M1_S5_N10,741,719,Street Edge,zone2,DHA-M1,DHA-M1 - Street 6,6,10,zone2_DHA-M1_S6_N10,741,679,40
zone2,DHA-M1,5,DHA-M1 - Street 5,10,zone2_DHA-M1_S5_N10,741,719,Street Edge,zone2,DHA-M2,DHA-M2 - Street 5,5,1,zone2_DHA-M2_S5_N1,841,719,100
zone2,DHA-M1,6,DHA-M1 - Street 6,1,zone2_DHA-M1_S6_N1,541,679,Street Edge,zone2,DHA-M1,DHA-M1 - Street 6,6,2,zone2_DHA-M1_S6_N2,564,679,23
zone2,DHA-M1,6,DHA-M1 - Street 6,1,zone2_DHA-M1_S6_N1,541,679,Street Edge,zone2,DHA-M1,DHA-M1 - Street 5,5,1,zone2_DHA-M1_S5_N1,541,719,40
zone2,DHA-M1,6,DHA-M1 - Street 6,1,zone2_DHA-M1_S6_N1,541,679,Street Edge,zone2,DHA-B1,DHA-B1 - Street 1,1,1,zone2_DHA-B1_S1_N1,491,539,149
zone2,DHA-M1,6,DHA-M1 - Street 6,1,zone2_DHA-M1_S6_N1,541,679,Zone Connection,Highway Zone,Zone Connector,Zone Connector Highway,0,3,ZoneConnector_zone2_N3,341,0,708
zone2,DHA-M1,6,DHA-M1 - Street 6,2,zone2_DHA-M1_S6_N2,564,679,Street Edge,zone2,DHA-M1,DHA-M1 - Street 6,6,1,zone2_DHA-M1_S6_N1,541,679,23
zone2,DHA-M1,6,DHA-M1 - Street 6,2,zone2_DHA-M1_S6_N2,564,679,Street Edge,zone2,DHA-M1,DHA-M1 - Street 6,6,3,zone2_DHA-M1_S6_N3,586,679,22
zone2,DHA-M1,6,DHA-M1 - Street 6,2,zone2_DHA-M1_S6_N2,564,679,Street Edge,No Zone,None,None,0,2694,Free_N2694,564,699,20
zone2,DHA-M1,6,DHA-M1 - Street 6,3,zone2_DHA-M1_S6_N3,586,679,Street Edge,zone2,DHA-M1,DHA-M1 - Street 6,6,2,zone2_DHA-M1_S6_N2,564,679,22
zone2,DHA-M1,6,DHA-M1 - Street 6,3,zone2_DHA-M1_S6_N3,586,679,Street Edge,zone2,DHA-M1,DHA-M1 - Street 6,6,4,zone2_DHA-M1_S6_N4,608,679,22
zone2,DHA-M1,6,DHA-M1 - Street 6,3,zone2_DHA-M1_S6_N3,586,679,Street Edge,No Zone,None,None,0,2695,Free_N2695,586,699,20
zone2,DHA-M1,6,DHA-M1 - Street 6,4,zone2_DHA-M1_S6_N4,608,679,Street Edge,zone2,DHA-M1,DHA-M1 - Street 6,6,3,zone2_DHA-M1_S6_N3,586,679,22
zone2,DHA-M1,6,DHA-M1 - Street 6,4,zone2_DHA-M1_S6_N4,608,679,Street Edge,zone2,DHA-M1,DHA-M1 - Street 6,6,5,zone2_DHA-M1_S6_N5,630,679,22
zone2,DHA-M1,6,DHA-M1 - Street 6,4,zone2_DHA-M1_S6_N4,608,679,Street Edge,No Zone,None,None,0,2696,Free_N2696,608,699,20
zone2,DHA-M1,6,DHA-M1 - Street 6,5,zone2_DHA-M1_S6_N5,630,679,Street Edge,zone2,DHA-M1,DHA-M1 - Street 6,6,4,zone2_DHA-M1_S6_N4,608,679,22
zone2,DHA-M1,6,DHA-M1 - Street 6,5,zone2_DHA-M1_S6_N5,630,679,Street Edge,zone2,DHA-M1,DHA-M1 - Street 6,6,6,zone2_DHA-M1_S6_N6,653,679,23
zone2,DHA-M1,6,DHA-M1 - Street 6,5,zone2_DHA-M1_S6_N5,630,679,Street Edge,No Zone,None,None,0,2697,Free_N2697,630,699,20
zone2,DHA-M1,6,DHA-M1 - Street 6,6,zone2_DHA-M1_S6_N6,653,679,Street Edge,zone2,DHA-M1,DHA-M1 - Street 6,6,5,zone2_DHA-M1_S6_N5,630,679,23
zone2,DHA-M1,6,DHA-M1 - Street 6,6,zone2_DHA-M1_S6_N6,653,679,Street Edge,zone2,DHA-M1,DHA-M1 - Street 6,6,7,zone2_DHA-M1_S6_N7,675,679,22
zone2,DHA-M1,6,DHA-M1 - Street 6,6,zone2_DHA-M1_S6_N6,653,679,Street Edge,No Zone,None,None,0,2698,Free_N2698,653,699,20
zone2,DHA-M1,6,DHA-M1 - Street 6,7,zone2_DHA-M1_S6_N7,675,679,Street Edge,zone2,DHA-M1,DHA-M1 - Street 6,6,6,zone2_DHA-M1_S6_N6,653,679,22
zone2,DHA-M1,6,DHA-M1 - Street 6,7,zone2_DHA-M1_S6_N7,675,679,Street Edge,zone2,DHA-M1,DHA-M1 - Street 6,6,8,zone2_DHA-M1_S6_N8,697,679,22
zone2,DHA-M1,6,DHA-M1 - Street 6,7,zone2_DHA-M1_S6_N7,675,679,Street Edge,No Zone,None,None,0,2699,Free_N2699,675,699,20
zone2,DHA-M1,6,DHA-M1 - Street 6,8,zone2_DHA-M1_S6_N8,697,679,Street Edge,zone2,DHA-M1,DHA-M1 - Street 6,6,7,zone2_DHA-M1_S6_N7,675,679,22
zone2,DHA-M1,6,DHA-M1 - Street 6,8,zone2_DHA-M1_S6_N8,697,679,Street Edge,zone2,DHA-M1,DHA-M1 - Street 6,6,9,zone2_DHA-M1_S6_N9,719,679,22
zone2,DHA-M1,6,DHA-M1 - Street 6,8,zone2_DHA-M1_S6_N8,697,679,Street Edge,No Zone,None,None,0,2700,Free_N2700,697,699,20
zone2,DHA-M1,6,DHA-M1 - Street 6,9,zone2_DHA-M1_S6_N9,719,679,Street Edge,zone2,DHA-M1,DHA-M1 - Street 6,6,8,zone2_DHA-M1_S6_N8,697,679,22
zone2,DHA-M1,6,DHA-M1 - Street 6,9,zone2_DHA-M1_S6_N9,719,679,Street Edge,zone2,DHA-M1,DHA-M1 - Street 6,6,10,zone2_DHA-M1_S6_N10,741,679,22
zone2,DHA-M1,6,DHA-M1 - Street 6,9,zone2_DHA-M1_S6_N9,719,679,Street Edge,No Zone,None,None,0,2701,Free_N2701,719,699,20
zone2,DHA-M1,6,DHA-M1 - Street 6,10,zone2_DHA-M1_S6_N10,741,679,Street Edge,zone2,DHA-M1,DHA-M1 - Street 6,6,9,zone2_DHA-M1_S6_N9,719,679,22
zone2,DHA-M1,6,DHA-M1 - Street 6,10,zone2_DHA-M1_S6_N10,741,679,Street Edge,zone2,DHA-M1,DHA-M1 - Street 5,5,10,zone2_DHA-M1_S5_N10,741,719,40
zone2,DHA-M1,6,DHA-M1 - Street 6,10,zone2_DHA-M1_S6_N10,741,679,Street Edge,zone2,DHA-M2,DHA-M2 - Street 6,6,1,zone2_DHA-M2_S6_N1,841,679,100
zone2,DHA-M1,6,DHA-M1 - Street 6,10,zone2_DHA-M1_S6_N10,741,679,Street Edge,zone2,DHA-B1,DHA-B1 - Street 1,1,10,zone2_DHA-B1_S1_N10,691,539,149
zone2,DHA-M2,1,DHA-M2 - Street 1,1,zone2_DHA-M2_S1_N1,841,879,Street Edge,zone2,DHA-M2,DHA-M2 - Street 1,1,2,zone2_DHA-M2_S1_N2,864,879,23
zone2,DHA-M2,1,DHA-M2 - Street 1,1,zone2_DHA-M2_S1_N1,841,879,Street Edge,zone2,DHA-M2,DHA-M2 - Street 2,2,1,zone2_DHA-M2_S2_N1,841,839,40
zone2,DHA-M2,1,DHA-M2 - Street 1,1,zone2_DHA-M2_S1_N1,841,879,Street Edge,zone2,DHA-M1,DHA-M1 - Street 1,1,10,zone2_DHA-M1_S1_N10,741,879,100
zone2,DHA-M2,1,DHA-M2 - Street 1,1,zone2_DHA-M2_S1_N1,841,879,Street Edge,zone2,DHA-T2,DHA-T2 - Street 6,6,1,zone2_DHA-T2_S6_N1,791,1019,149
zone2,DHA-M2,1,DHA-M2 - Street 1,2,zone2_DHA-M2_S1_N2,864,879,Street Edge,zone2,DHA-M2,DHA-M2 - Street 1,1,1,zone2_DHA-M2_S1_N1,841,879,23
zone2,DHA-M2,1,DHA-M2 - Street 1,2,zone2_DHA-M2_S1_N2,864,879,Street Edge,zone2,DHA-M2,DHA-M2 - Street 1,1,3,zone2_DHA-M2_S1_N3,886,879,22
zone2,DHA-M2,1,DHA-M2 - Street 1,2,zone2_DHA-M2_S1_N2,864,879,Street Edge,No Zone,None,None,0,2546,Free_N2546,864,899,20
zone2,DHA-M2,1,DHA-M2 - Street 1,3,zone2_DHA-M2_S1_N3,886,879,Street Edge,zone2,DHA-M2,DHA-M2 - Street 1,1,2,zone2_DHA-M2_S1_N2,864,879,22
zone2,DHA-M2,1,DHA-M2 - Street 1,3,zone2_DHA-M2_S1_N3,886,879,Street Edge,zone2,DHA-M2,DHA-M2 - Street 1,1,4,zone2_DHA-M2_S1_N4,908,879,22
zone2,DHA-M2,1,DHA-M2 - Street 1,3,zone2_DHA-M2_S1_N3,886,879,Street Edge,No Zone,None,None,0,2547,Free_N2547,886,899,20
zone2,DHA-M2,1,DHA-M2 - Street 1,4,zone2_DHA-M2_S1_N4,908,879,Street Edge,zone2,DHA-M2,DHA-M2 - Street 1,1,3,zone2_DHA-M2_S1_N3,886,879,22
zone2,DHA-M2,1,DHA-M2 - Street 1,4,zone2_DHA-M2_S1_N4,908,879,Street Edge,zone2,DHA-M2,DHA-M2 - Street 1,1,5,zone2_DHA-M2_S1_N5,930,879,22
zone2,DHA-M2,1,DHA-M2 - Street 1,4,zone2_DHA-M2_S1_N4,908,879,Street Edge,No Zone,None,None,0,2548,Free_N2548,908,899,20
zone2,DHA-M2,1,DHA-M2 - Street 1,5,zone2_DHA-M2_S1_N5,930,879,Street Edge,zone2,DHA-M2,DHA-M2 - Street 1,1,4,zone2_DHA-M2_S1_N4,908,879,22
zone2,DHA-M2,1,DHA-M2 - Street 1,5,zone2_DHA-M2_S1_N5,930,879,Street Edge,zone2,DHA-M2,DHA-M2 - Street 1,1,6,zone2_DHA-M2_S1_N6,953,879,23
zone2,DHA-M2,1,DHA-M2 - Street 1,5,zone2_DHA-M2_S1_N5,930,879,Street Edge,No Zone,None,None,0,2549,Free_N2549,930,899,20
zone2,DHA-M2,1,DHA-M2 - Street 1,6,zone2_DHA-M2_S1_N6,953,879,Street Edge,zone2,DHA-M2,DHA-M2 - Street 1,1,5,zone2_DHA-M2_S1_N5,930,879,23
zone2,DHA-M2,1,DHA-M2 - Street 1,6,zone2_DHA-M2_S1_N6,953,879,Street Edge,zone2,DHA-M2,DHA-M2 - Street 1,1,7,zone2_DHA-M2_S1_N7,975,879,22
zone2,DHA-M2,1,DHA-M2 - Street 1,6,zone2_DHA-M2_S1_N6,953,879,Street Edge,No Zone,None,None,0,2550,Free_N2550,953,899,20
zone2,DHA-M2,1,DHA-M2 - Street 1,7,zone2_DHA-M2_S1_N7,975,879,Street Edge,zone2,DHA-M2,DHA-M2 - Street 1,1,6,zone2_DHA-M2_S1_N6,953,879,22
zone2,DHA-M2,1,DHA-M2 - Street 1,7,zone2_DHA-M2_S1_N7,975,879,Street Edge,zone2,DHA-M2,DHA-M2 - Street 1,1,8,zone2_DHA-M2_S1_N8,997,879,22
zone2,DHA-M2,1,DHA-M2 - Street 1,7,zone2_DHA-M2_S1_N7,975,879,Street Edge,No Zone,None,None,0,2551,Free_N2551,975,899,20
zone2,DHA-M2,1,DHA-M2 - Street 1,8,zone2_DHA-M2_S1_N8,997,879,Street Edge,zone2,DHA-M2,DHA-M2 - Street 1,1,7,zone2_DHA-M2_S1_N7,975,879,22
zone2,DHA-M2,1,DHA-M2 - Street 1,8,zone2_DHA-M2_S1_N8,997,879,Street Edge,zone2,DHA-M2,DHA-M2 - Street 1,1,9,zone2_DHA-M2_S1_N9,1019,879,22
zone2,DHA-M2,1,DHA-M2 - Street 1,8,zone2_DHA-M2_S1_N8,997,879,Street Edge,No Zone,None,None,0,2552,Free_N2552,997,899,20
zone2,DHA-M2,1,DHA-M2 - Street 1,9,zone2_DHA-M2_S1_N9,1019,879,Street Edge,zone2,DHA-M2,DHA-M2 - Street 1,1,8,zone2_DHA-M2_S1_N8,997,879,22
zone2,DHA-M2,1,DHA-M2 - Street 1,9,zone2_DHA-M2_S1_N9,1019,879,Street Edge,zone2,DHA-M2,DHA-M2 - Street 1,1,10,zone2_DHA-M2_S1_N10,1041,879,22
zone2,DHA-M2,1,DHA-M2 - Street 1,9,zone2_DHA-M2_S1_N9,1019,879,Street Edge,No Zone,None,None,0,2553,Free_N2553,1019,899,20
zone2,DHA-M2,1,DHA-M2 - Street 1,10,zone2_DHA-M2_S1_N10,1041,879,Street Edge,zone2,DHA-M2,DHA-M2 - Street 1,1,9,zone2_DHA-M2_S1_N9,1019,879,22
zone2,DHA-M2,1,DHA-M2 - Street 1,10,zone2_DHA-M2_S1_N10,1041,879,Street Edge,zone2,DHA-M2,DHA-M2 - Street 2,2,10,zone2_DHA-M2_S2_N10,1041,839,40
zone2,DHA-M2,1,DHA-M2 - Street 1,10,zone2_DHA-M2_S1_N10,1041,879,Street Edge,zone2,DHA-M3,DHA-M3 - Street 1,1,1,zone2_DHA-M3_S1_N1,1141,879,100
zone2,DHA-M2,1,DHA-M2 - Street 1,10,zone2_DHA-M2_S1_N10,1041,879,Street Edge,zone2,DHA-T2,DHA-T2 - Street 6,6,10,zone2_DHA-T2_S6_N10,991,1019,149
zone2,DHA-M2,2,DHA-M2 - Street 2,1,zone2_DHA-M2_S2_N1,841,839,Street Edge,zone2,DHA-M2,DHA-M2 - Street 2,2,2,zone2_DHA-M2_S2_N2,864,839,23
zone2,DHA-M2,2,DHA-M2 - Street 2,1,zone2_DHA-M2_S2_N1,841,839,Street Edge,zone2,DHA-M2,DHA-M2 - Street 1,1,1,zone2_DHA-M2_S1_N1,841,879,40
zone2,DHA-M2,2,DHA-M2 - Street 2,1,zone2_DHA-M2_S2_N1,841,839,Street Edge,zone2,DHA-M2,DHA-M2 - Street 3,3,1,zone2_DHA-M2_S3_N1,841,799,40
zone2,DHA-M2,2,DHA-M2 - Street 2,1,zone2_DHA-M2_S2_N1,841,839,Street Edge,zone2,DHA-M1,DHA-M1 - Street 2,2,10,zone2_DHA-M1_S2_N10,741,839,100
zone2,DHA-M2,2,DHA-M2 - Street 2,2,zone2_DHA-M2_S2_N2,864,839,Street Edge,zone2,DHA-M2,DHA-M2 - Street 2,2,1,zone2_DHA-M2_S2_N1,841,839,23
zone2,DHA-M2,2,DHA-M2 - Street 2,2,zone2_DHA-M2_S2_N2,864,839,Street Edge,zone2,DHA-M2,DHA-M2 - Street 2,2,3,zone2_DHA-M2_S2_N3,886,839,22
zone2,DHA-M2,2,DHA-M2 - Street 2,2,zone2_DHA-M2_S2_N2,864,839,Street Edge,No Zone,None,None,0,2554,Free_N2554,864,859,20
zone2,DHA-M2,2,DHA-M2 - Street 2,3,zone2_DHA-M2_S2_N3,886,839,Street Edge,zone2,DHA-M2,DHA-M2 - Street 2,2,2,zone2_DHA-M2_S2_N2,864,839,22
zone2,DHA-M2,2,DHA-M2 - Street 2,3,zone2_DHA-M2_S2_N3,886,839,Street Edge,zone2,DHA-M2,DHA-M2 - Street 2,2,4,zone2_DHA-M2_S2_N4,908,839,22
zone2,DHA-M2,2,DHA-M2 - Street 2,3,zone2_DHA-M2_S2_N3,886,839,Street Edge,No Zone,None,None,0,2555,Free_N2555,886,859,20
zone2,DHA-M2,2,DHA-M2 - Street 2,4,zone2_DHA-M2_S2_N4,908,839,Street Edge,zone2,DHA-M2,DHA-M2 - Street 2,2,3,zone2_DHA-M2_S2_N3,886,839,22
zone2,DHA-M2,2,DHA-M2 - Street 2,4,zone2_DHA-M2_S2_N4,908,839,Street Edge,zone2,DHA-M2,DHA-M2 - Street 2,2,5,zone2_DHA-M2_S2_N5,930,839,22
zone2,DHA-M2,2,DHA-M2 - Street 2,4,zone2_DHA-M2_S2_N4,908,839,Street Edge,No Zone,None,None,0,2556,Free_N2556,908,859,20
zone2,DHA-M2,2,DHA-M2 - Street 2,5,zone2_DHA-M2_S2_N5,930,839,Street Edge,zone2,DHA-M2,DHA-M2 - Street 2,2,4,zone2_DHA-M2_S2_N4,908,839,22
zone2,DHA-M2,2,DHA-M2 - Street 2,5,zone2_DHA-M2_S2_N5,930,839,Street Edge,zone2,DHA-M2,DHA-M2 - Street 2,2,6,zone2_DHA-M2_S2_N6,953,839,23
zone2,DHA-M2,2,DHA-M2 - Street 2,5,zone2_DHA-M2_S2_N5,930,839,Street Edge,No Zone,None,None,0,2557,Free_N2557,930,859,20
zone2,DHA-M2,2,DHA-M2 - Street 2,6,zone2_DHA-M2_S2_N6,953,839,Street Edge,zone2,DHA-M2,DHA-M2 - Street 2,2,5,zone2_DHA-M2_S2_N5,930,839,23
zone2,DHA-M2,2,DHA-M2 - Street 2,6,zone2_DHA-M2_S2_N6,953,839,Street Edge,zone2,DHA-M2,DHA-M2 - Street 2,2,7,zone2_DHA-M2_S2_N7,975,839,22
zone2,DHA-M2,2,DHA-M2 - Street 2,6,zone2_DHA-M2_S2_N6,953,839,Street Edge,No Zone,None,None,0,2558,Free_N2558,953,859,20
zone2,DHA-M2,2,DHA-M2 - Street 2,7,zone2_DHA-M2_S2_N7,975,839,Street Edge,zone2,DHA-M2,DHA-M2 - Street 2,2,6,zone2_DHA-M2_S2_N6,953,839,22
zone2,DHA-M2,2,DHA-M2 - Street 2,7,zone2_DHA-M2_S2_N7,975,839,Street Edge,zone2,DHA-M2,DHA-M2 - Street 2,2,8,zone2_DHA-M2_S2_N8,997,839,22
zone2,DHA-M2,2,DHA-M2 - Street 2,7,zone2_DHA-M2_S2_N7,975,839,Street Edge,No Zone,None,None,0,2559,Free_N2559,975,859,20
zone2,DHA-M2,2,DHA-M2 - Street 2,8,zone2_DHA-M2_S2_N8,997,839,Street Edge,zone2,DHA-M2,DHA-M2 - Street 2,2,7,zone2_DHA-M2_S2_N7,975,839,22
zone2,DHA-M2,2,DHA-M2 - Street 2,8,zone2_DHA-M2_S2_N8,997,839,Street Edge,zone2,DHA-M2,DHA-M2 - Street 2,2,9,zone2_DHA-M2_S2_N9,1019,839,22
zone2,DHA-M2,2,DHA-M2 - Street 2,8,zone2_DHA-M2_S2_N8,997,839,Street Edge,No Zone,None,None,0,2560,Free_N2560,997,859,20
zone2,DHA-M2,2,DHA-M2 - Street 2,9,zone2_DHA-M2_S2_N9,1019,839,Street Edge,zone2,DHA-M2,DHA-M2 - Street 2,2,8,zone2_DHA-M2_S2_N8,997,839,22
zone2,DHA-M2,2,DHA-M2 - Street 2,9,zone2_DHA-M2_S2_N9,1019,839,Street Edge,zone2,DHA-M2,DHA-M2 - Street 2,2,10,zone2_DHA-M2_S2_N10,1041,839,22
zone2,DHA-M2,2,DHA-M2 - Street 2,9,zone2_DHA-M2_S2_N9,1019,839,Street Edge,No Zone,None,None,0,2561,Free_N2561,1019,859,20
zone2,DHA-M2,2,DHA-M2 - Street 2,10,zone2_DHA-M2_S2_N10,1041,839,Street Edge,zone2,DHA-M2,DHA-M2 - Street 2,2,9,zone2_DHA-M2_S2_N9,1019,839,22
zone2,DHA-M2,2,DHA-M2 - Street 2,10,zone2_DHA-M2_S2_N10,1041,839,Street Edge,zone2,DHA-M2,DHA-M2 - Street 1,1,10,zone2_DHA-M2_S1_N10,1041,879,40
zone2,DHA-M2,2,DHA-M2 - Street 2,10,zone2_DHA-M2_S2_N10,1041,839,Street Edge,zone2,DHA-M2,DHA-M2 - Street 3,3,10,zone2_DHA-M2_S3_N10,1041,799,40
zone2,DHA-M2,2,DHA-M2 - Street 2,10,zone2_DHA-M2_S2_N10,1041,839,Street Edge,zone2,DHA-M3,DHA-M3 - Street 2,2,1,zone2_DHA-M3_S2_N1,1141,839,100
zone2,DHA-M2,3,DHA-M2 - Street 3,1,zone2_DHA-M2_S3_N1,841,799,Street Edge,zone2,DHA-M2,DHA-M2 - Street 3,3,2,zone2_DHA-M2_S3_N2,864,799,23
zone2,DHA-M2,3,DHA-M2 - Street 3,1,zone2_DHA-M2_S3_N1,841,799,Street Edge,zone2,DHA-M2,DHA-M2 - Street 2,2,1,zone2_DHA-M2_S2_N1,841,839,40
zone2,DHA-M2,3,DHA-M2 - Street 3,1,zone2_DHA-M2_S3_N1,841,799,Street Edge,zone2,DHA-M2,DHA-M2 - Street 4,4,1,zone2_DHA-M2_S4_N1,841,759,40
zone2,DHA-M2,3,DHA-M2 - Street 3,1,zone2_DHA-M2_S3_N1,841,799,Street Edge,zone2,DHA-M1,DHA-M1 - Street 3,3,10,zone2_DHA-M1_S3_N10,741,799,100
zone2,DHA-M2,3,DHA-M2 - Street 3,2,zone2_DHA-M2_S3_N2,864,799,Street Edge,zone2,DHA-M2,DHA-M2 - Street 3,3,1,zone2_DHA-M2_S3_N1,841,799,23
zone2,DHA-M2,3,DHA-M2 - Street 3,2,zone2_DHA-M2_S3_N2,864,799,Street Edge,zone2,DHA-M2,DHA-M2 - Street 3,3,3,zone2_DHA-M2_S3_N3,886,799,22
zone2,DHA-M2,3,DHA-M2 - Street 3,2,zone2_DHA-M2_S3_N2,864,799,Street Edge,No Zone,None,None,0,2562,Free_N2562,864,819,20
zone2,DHA-M2,3,DHA-M2 - Street 3,3,zone2_DHA-M2_S3_N3,886,799,Street Edge,zone2,DHA-M2,DHA-M2 - Street 3,3,2,zone2_DHA-M2_S3_N2,864,799,22
zone2,DHA-M2,3,DHA-M2 - Street 3,3,zone2_DHA-M2_S3_N3,886,799,Street Edge,zone2,DHA-M2,DHA-M2 - Street 3,3,4,zone2_DHA-M2_S3_N4,908,799,22
zone2,DHA-M2,3,DHA-M2 - Street 3,3,zone2_DHA-M2_S3_N3,886,799,Street Edge,No Zone,None,None,0,2563,Free_N2563,886,819,20
zone2,DHA-M2,3,DHA-M2 - Street 3,4,zone2_DHA-M2_S3_N4,908,799,Street Edge,zone2,DHA-M2,DHA-M2 - Street 3,3,3,zone2_DHA-M2_S3_N3,886,799,22
zone2,DHA-M2,3,DHA-M2 - Street 3,4,zone2_DHA-M2_S3_N4,908,799,Street Edge,zone2,DHA-M2,DHA-M2 - Street 3,3,5,zone2_DHA-M2_S3_N5,930,799,22
zone2,DHA-M2,3,DHA-M2 - Street 3,4,zone2_DHA-M2_S3_N4,908,799,Street Edge,No Zone,None,None,0,2564,Free_N2564,908,819,20
zone2,DHA-M2,3,DHA-M2 - Street 3,5,zone2_DHA-M2_S3_N5,930,799,Street Edge,zone2,DHA-M2,DHA-M2 - Street 3,3,4,zone2_DHA-M2_S3_N4,908,799,22
zone2,DHA-M2,3,DHA-M2 - Street 3,5,zone2_DHA-M2_S3_N5,930,799,Street Edge,zone2,DHA-M2,DHA-M2 - Street 3,3,6,zone2_DHA-M2_S3_N6,953,799,23
zone2,DHA-M2,3,DHA-M2 - Street 3,5,zone2_DHA-M2_S3_N5,930,799,Street Edge,No Zone,None,None,0,2565,Free_N2565,930,819,20
zone2,DHA-M2,3,DHA-M2 - Street 3,6,zone2_DHA-M2_S3_N6,953,799,Street Edge,zone2,DHA-M2,DHA-M2 - Street 3,3,5,zone2_DHA-M2_S3_N5,930,799,23
zone2,DHA-M2,3,DHA-M2 - Street 3,6,zone2_DHA-M2_S3_N6,953,799,Street Edge,zone2,DHA-M2,DHA-M2 - Street 3,3,7,zone2_DHA-M2_S3_N7,975,799,22
zone2,DHA-M2,3,DHA-M2 - Street 3,6,zone2_DHA-M2_S3_N6,953,799,Street Edge,No Zone,None,None,0,2566,Free_N2566,953,819,20
zone2,DHA-M2,3,DHA-M2 - Street 3,7,zone2_DHA-M2_S3_N7,975,799,Street Edge,zone2,DHA-M2,DHA-M2 - Street 3,3,6,zone2_DHA-M2_S3_N6,953,799,22
zone2,DHA-M2,3,DHA-M2 - Street 3,7,zone2_DHA-M2_S3_N7,975,799,Street Edge,zone2,DHA-M2,DHA-M2 - Street 3,3,8,zone2_DHA-M2_S3_N8,997,799,22
zone2,DHA-M2,3,DHA-M2 - Street 3,7,zone2_DHA-M2_S3_N7,975,799,Street Edge,No Zone,None,None,0,2567,Free_N2567,975,819,20
zone2,DHA-M2,3,DHA-M2 - Street 3,8,zone2_DHA-M2_S3_N8,997,799,Street Edge,zone2,DHA-M2,DHA-M2 - Street 3,3,7,zone2_DHA-M2_S3_N7,975,799,22
zone2,DHA-M2,3,DHA-M2 - Street 3,8,zone2_DHA-M2_S3_N8,997,799,Street Edge,zone2,DHA-M2,DHA-M2 - Street 3,3,9,zone2_DHA-M2_S3_N9,1019,799,22
zone2,DHA-M2,3,DHA-M2 - Street 3,8,zone2_DHA-M2_S3_N8,997,799,Street Edge,No Zone,None,None,0,2568,Free_N2568,997,819,20
zone2,DHA-M2,3,DHA-M2 - Street 3,9,zone2_DHA-M2_S3_N9,1019,799,Street Edge,zone2,DHA-M2,DHA-M2 - Street 3,3,8,zone2_DHA-M2_S3_N8,997,799,22
zone2,DHA-M2,3,DHA-M2 - Street 3,9,zone2_DHA-M2_S3_N9,1019,799,Street Edge,zone2,DHA-M2,DHA-M2 - Street 3,3,10,zone2_DHA-M2_S3_N10,1041,799,22
zone2,DHA-M2,3,DHA-M2 - Street 3,9,zone2_DHA-M2_S3_N9,1019,799,Street Edge,No Zone,None,None,0,2569,Free_N2569,1019,819,20
zone2,DHA-M2,3,DHA-M2 - Street 3,10,zone2_DHA-M2_S3_N10,1041,799,Street Edge,zone2,DHA-M2,DHA-M2 - Street 3,3,9,zone2_DHA-M2_S3_N9,1019,799,22
zone2,DHA-M2,3,DHA-M2 - Street 3,10,zone2_DHA-M2_S3_N10,1041,799,Street Edge,zone2,DHA-M2,DHA-M2 - Street 2,2,10,zone2_DHA-M2_S2_N10,1041,839,40
zone2,DHA-M2,3,DHA-M2 - Street 3,10,zone2_DHA-M2_S3_N10,1041,799,Street Edge,zone2,DHA-M2,DHA-M2 - Street 4,4,10,zone2_DHA-M2_S4_N10,1041,759,40
zone2,DHA-M2,3,DHA-M2 - Street 3,10,zone2_DHA-M2_S3_N10,1041,799,Street Edge,zone2,DHA-M3,DHA-M3 - Street 3,3,1,zone2_DHA-M3_S3_N1,1141,799,100
zone2,DHA-M2,4,DHA-M2 - Street 4,1,zone2_DHA-M2_S4_N1,841,759,Street Edge,zone2,DHA-M2,DHA-M2 - Street 4,4,2,zone2_DHA-M2_S4_N2,864,759,23
zone2,DHA-M2,4,DHA-M2 - Street 4,1,zone2_DHA-M2_S4_N1,841,759,Street Edge,zone2,DHA-M2,DHA-M2 - Street 3,3,1,zone2_DHA-M2_S3_N1,841,799,40
zone2,DHA-M2,4,DHA-M2 - Street 4,1,zone2_DHA-M2_S4_N1,841,759,Street Edge,zone2,DHA-M2,DHA-M2 - Street 5,5,1,zone2_DHA-M2_S5_N1,841,719,40
